omega	Omega_origin	r	r_origin	d(omega)	d(r)	d(omega-r)
0.0	0.015464646464646457	0.01	0.024963294070666647	0.015464646464646457	0.014963294070666646	0.030427940535313103
0.1	0.11562244897959181	0.01	0.02464365471383012	0.015622448979591808	0.01464365471383012	0.030266103693421927
0.2	0.21561224489795924	0.01	0.02456658087053286	0.015612244897959232	0.014566580870532858	0.03017882576849209
0.3	0.3157628865979381	0.01	0.024271247235001618	0.01576288659793812	0.014271247235001618	0.030034133832939736
0.4	0.41575257731958776	0.01	0.02423669500362991	0.015752577319587735	0.014236695003629911	0.029989272323217644
0.5	0.5159062499999999	0.01	0.023882691659998824	0.0159062499999999	0.013882691659998824	0.02978894165999872
0.6	0.6158749999999998	0.01	0.023924510711913018	0.01587499999999986	0.013924510711913017	0.029799510711912877
0.7	0.7159999999999999	0.01	0.023656042935480584	0.015999999999999903	0.013656042935480584	0.029656042935480485
0.8	0.816	0.01	0.02362674252096126	0.015999999999999903	0.01362674252096126	0.02962674252096116
0.9	0.916212765957447	0.01	0.023194164680261854	0.01621276595744703	0.013194164680261853	0.029406930637708883
1.0	1.0162021276595745	0.01	0.023142712780909454	0.016202127659574517	0.013142712780909454	0.029344840440483973
1.1	1.1163763440860213	0.01	0.022814762655023402	0.016376344086021177	0.012814762655023402	0.02919110674104458
1.2	1.216322580645161	0.01	0.022819437289806625	0.01632258064516101	0.012819437289806624	0.029142017934967637
1.3	1.3165000000000002	0.01	0.022511795723393558	0.01650000000000018	0.012511795723393558	0.02901179572339374
1.4	1.4166373626373627	0.01	0.022179976049841996	0.016637362637362818	0.012179976049841995	0.028817338687204812
1.5	1.5165934065934066	0.01	0.022240051645863356	0.01659340659340658	0.012240051645863356	0.028833458239269937
1.6	1.6167555555555553	0.01	0.021852503604875003	0.01675555555555519	0.011852503604875003	0.028608059160430195
1.7	1.7167222222222234	0.01	0.021861936572648115	0.016722222222223415	0.011861936572648115	0.028584158794871528
1.8	1.8168426966292124	0.01	0.0215929303583183	0.01684269662921234	0.011592930358318298	0.02843562698753064
1.9	1.9168764044943827	0.01	0.02150991270617639	0.01687640449438277	0.01150991270617639	0.02838631720055916
2.0	2.0170340909090894	0.01	0.021180555491517084	0.01703409090908936	0.011180555491517084	0.028214646400606447
2.1	2.1170227272727273	0.01	0.02112036265082635	0.017022727272727245	0.011120362650826351	0.028143089923553598
2.2	2.217160919540231	0.01	0.02084652649024202	0.01716091954023069	0.010846526490242021	0.028007446030472713
2.3	2.317126436781608	0.01	0.020844363803855383	0.017126436781607968	0.010844363803855383	0.02797080058546335
2.4	2.417267441860467	0.01	0.02048676832776616	0.017267441860467247	0.01048676832776616	0.02775421018823341
2.5	2.517435294117646	0.01	0.020167275907102503	0.017435294117646105	0.010167275907102502	0.027602570024748606
2.6	2.617376470588236	0.01	0.020201666819532976	0.017376470588235993	0.010201666819532976	0.027578137407768967
2.7	2.717511904761906	0.01	0.01991394742688208	0.017511904761905672	0.00991394742688208	0.02742585218878775
2.8	2.817452380952379	0.01	0.019938408678516338	0.017452380952379	0.009938408678516338	0.027390789630895335
2.9	2.917566265060243	0.01	0.019682128529629254	0.017566265060243058	0.009682128529629254	0.027248393589872313
3.0	3.0175301204819274	0.01	0.01964707277818887	0.01753012048192737	0.009647072778188869	0.027177193260116236
3.1	3.117707317073171	0.01	0.01928650579924385	0.01770731707317097	0.00928650579924385	0.02699382287241482
3.2	3.2178888888888895	0.01	0.018956760552083337	0.017888888888889287	0.008956760552083337	0.026845649440972626
3.3	3.3178518518518523	0.01	0.01889601393705658	0.01785185185185245	0.008896013937056581	0.02674786578890903
3.4	3.418	0.01	0.018659963492777955	0.018000000000000238	0.008659963492777955	0.026659963492778195
3.5	3.5179249999999973	0.01	0.01861258235734733	0.017924999999997304	0.008612582357347331	0.026537582357344637
3.6	3.6180632911392396	0.01	0.01836079903720651	0.018063291139239546	0.008360799037206509	0.026424090176446056
3.7	3.7182179487179483	0.01	0.018020929090474064	0.01821794871794813	0.008020929090474064	0.02623887780842219
3.8	3.818102564102562	0.01	0.018121137556286228	0.01810256410256228	0.008121137556286228	0.026223701658848506
3.9	3.9182727272727287	0.01	0.01783468287411069	0.018272727272728773	0.007834682874110691	0.026107410146839462
4.0	4.0183947368421045	0.01	0.017463169725746363	0.018394736842104464	0.007463169725746363	0.02585790656785083
4.1	4.118302631578947	0.01	0.017597629436961405	0.018302631578947626	0.007597629436961404	0.025900261015909032
4.2	4.218453333333334	0.01	0.01727553422871411	0.018453333333333433	0.007275534228714109	0.025728867562047543
4.3	4.3186621621621635	0.01	0.016826680359558	0.018662162162163654	0.006826680359558001	0.025488842521721657
4.4	4.418581081081081	0.01	0.016845047030606655	0.018581081081080697	0.006845047030606654	0.025426128111687353
