omega	Omega_origin	r	r_origin	d(omega)	d(r)	d(omega-r)
0.0	0.014467391304347816	0.01	0.02328645458669789	0.014467391304347816	0.01328645458669789	0.027753845891045705
0.1	0.11455434782608695	0.01	0.023124399141990225	0.014554347826086944	0.013124399141990225	0.02767874696807717
0.2	0.2147362637362637	0.01	0.02275946106767004	0.014736263736263688	0.012759461067670041	0.02749572480393373
0.3	0.3147362637362636	0.01	0.02271580164882689	0.014736263736263633	0.012715801648826889	0.02745206538509052
0.4	0.4149	0.01	0.022374526607781945	0.014899999999999969	0.012374526607781945	0.027274526607781915
0.5	0.5148666666666668	0.01	0.02240588007694286	0.014866666666666806	0.012405880076942861	0.02727254674360967
0.6	0.6150224719101122	0.01	0.022097499308099445	0.01502247191011219	0.012097499308099445	0.027119971218211636
0.7	0.715	0.01	0.02207611456055997	0.015000000000000013	0.01207611456055997	0.027076114560559986
0.8	0.8149662921348316	0.01	0.022084463854790265	0.014966292134831582	0.012084463854790265	0.027050755989621846
0.9	0.9151477272727271	0.01	0.021699014759061476	0.015147727272727063	0.011699014759061476	0.026846742031788537
1.0	1.0150681818181817	0.01	0.021809316624336956	0.015068181818181703	0.011809316624336956	0.02687749844251866
1.1	1.1152298850574713	0.01	0.02146046133218501	0.015229885057471249	0.011460461332185009	0.026690346389656255
1.2	1.2152758620689657	0.01	0.021364077514556875	0.015275862068965695	0.011364077514556875	0.026639939583522572
1.3	1.3154534883720925	0.01	0.021009825451353742	0.015453488372092483	0.011009825451353742	0.026463313823446223
1.4	1.4154186046511628	0.01	0.021027962071475656	0.015418604651162848	0.011027962071475656	0.026446566722638502
1.5	1.5155999999999998	0.01	0.02066386423196805	0.015599999999999836	0.01066386423196805	0.026263864231967887
1.6	1.6155529411764702	0.01	0.020666224337620134	0.015552941176470103	0.010666224337620133	0.02621916551409024
1.7	1.7157142857142862	0.01	0.02034991261823573	0.015714285714286236	0.010349912618235731	0.026064198332521965
1.8	1.8156666666666663	0.01	0.02036658677669216	0.015666666666666273	0.01036658677669216	0.026033253443358433
1.9	1.9158433734939755	0.01	0.019998160014844703	0.015843373493975577	0.009998160014844703	0.025841533508820277
2.0	2.0157469879518084	0.01	0.020119738962686103	0.0157469879518084	0.010119738962686102	0.0258667269144945
2.1	2.1159268292682905	0.01	0.019745605613596947	0.015926829268290366	0.009745605613596947	0.025672434881887314
2.2	2.2158414634146357	0.01	0.0198116869659371	0.015841463414635548	0.0098116869659371	0.02565315038057265
2.3	2.3160246913580234	0.01	0.01946815592198387	0.016024691358023535	0.009468155921983868	0.025492847280007405
2.4	2.416225	0.01	0.019046121878281027	0.016224999999999934	0.009046121878281027	0.025271121878280962
2.5	2.516212500000001	0.01	0.019077068147358118	0.01621250000000085	0.009077068147358118	0.02528956814735897
2.6	2.616341772151897	0.01	0.018733723707354735	0.016341772151896805	0.008733723707354734	0.02507549585925154
2.7	2.716354430379748	0.01	0.01867662097446121	0.01635443037974804	0.00867662097446121	0.02503105135420925
2.8	2.816461538461537	0.01	0.018439324005019818	0.016461538461537195	0.008439324005019818	0.02490086246655701
2.9	2.9164358974358984	0.01	0.018425395105348456	0.01643589743589846	0.008425395105348456	0.024861292541246915
3.0	3.0165844155844166	0.01	0.018091480499580193	0.01658441558441659	0.008091480499580193	0.024675896083996784
3.1	3.116532467532466	0.01	0.01809209238980171	0.016532467532465844	0.008092092389801709	0.02462455992226755
3.2	3.2166578947368434	0.01	0.01785478589050473	0.016657894736843204	0.00785478589050473	0.024512680627347933
3.3	3.31657894736842	0.01	0.017905199409326698	0.01657894736842014	0.007905199409326697	0.024484146777746837
3.4	3.416733333333333	0.01	0.017523995967487827	0.016733333333333267	0.007523995967487826	0.02425732930082109
3.5	3.5168783783783795	0.01	0.01729994274563145	0.016878378378379466	0.007299942745631451	0.024178321124010915
3.6	3.6168243243243223	0.01	0.017280724432630713	0.016824324324322237	0.007280724432630713	0.02410504875695295
3.7	3.717054794520549	0.01	0.016857108724991302	0.01705479452054881	0.006857108724991302	0.023911903245540114
3.8	3.816986301369862	0.01	0.01683743668085236	0.016986301369862122	0.006837436680852361	0.023823738050714485
3.9	3.9171388888888896	0.01	0.016554929339997006	0.017138888888889703	0.0065549293399970055	0.023693818228886707
4.0	4.017295774647887	0.01	0.016253097700128248	0.017295774647887008	0.006253097700128248	0.023548872348015254
4.1	4.117211267605632	0.01	0.016296010223826155	0.017211267605632408	0.006296010223826155	0.023507277829458564
4.2	4.217371428571431	0.01	0.01593595921618647	0.01737142857143059	0.005935959216186471	0.02330738778761706
4.3	4.317228571428572	0.01	0.016058483165320568	0.01722857142857226	0.006058483165320568	0.023287054593892825
4.4	4.417420289855072	0.01	0.015747594321920848	0.017420289855071935	0.005747594321920848	0.02316788417699278
4.5	4.5175147058823555	0.01	0.015494631327238292	0.017514705882355486	0.005494631327238292	0.023009337209593778
4.6	4.617455882352941	0.01	0.015470064135265492	0.017455882352940932	0.005470064135265492	0.022925946488206422
4.7	4.717582089552239	0.01	0.015226167578970717	0.0175820895522385	0.005226167578970717	0.022808257131209216
4.8	4.817462686567166	0.01	0.015301216764856074	0.017462686567165875	0.0053012167648560735	0.022763903332021947
4.9	4.917666666666666	0.01	0.014925963224325284	0.017666666666666053	0.004925963224325284	0.02259262989099134
5.0	5.017784615384616	0.01	0.014620682648362932	0.017784615384615954	0.004620682648362932	0.022405298032978888
5.1	5.11773846153846	0.01	0.014587725427611357	0.01773846153846037	0.004587725427611357	0.022326186966071727
5.2	5.217875	0.01	0.01429027086746135	0.017875000000000085	0.00429027086746135	0.022165270867461437
5.3	5.318031746031747	0.01	0.013972597517352693	0.018031746031747176	0.003972597517352693	0.02200434354909987
5.4	5.417873015873015	0.01	0.014068665217558333	0.017873015873014708	0.004068665217558333	0.02194168109057304
5.5	5.518048387096773	0.01	0.013732687201894519	0.0180483870967727	0.0037326872018945186	0.02178107429866722
5.6	5.61816393442623	0.01	0.013510384486368187	0.0181639344262301	0.003510384486368187	0.021674318912598287
5.7	5.71795081967213	0.01	0.013672509372810317	0.01795081967213008	0.0036725093728103165	0.021623329044940395
5.8	5.818133333333333	0.01	0.013346183254829757	0.018133333333333113	0.003346183254829757	0.02147951658816287
5.9	5.918288135593221	0.01	0.013015861142247053	0.01828813559322029	0.0030158611422470526	0.021303996735467342
6.0	6.018431034482757	0.01	0.012682239559303171	0.018431034482756736	0.002682239559303171	0.021113274042059905
6.1	6.118224137931034	0.01	0.012866782356822015	0.018224137931034612	0.0028667823568220147	0.021090920287856627
6.2	6.21838596491228	0.01	0.01256353606422579	0.018385964912280173	0.0025635360642257896	0.020949500976505962
6.3	6.318535714285714	0.01	0.01217834482635508	0.0185357142857141	0.0021783448263550803	0.02071405911206918
6.4	6.418690909090908	0.01	0.011899694625602515	0.01869090909090776	0.0018996946256025146	0.020590603716510274
6.5	6.518472727272728	0.01	0.01202479150280857	0.018472727272728307	0.0020247915028085706	0.020497518775536877
6.6	6.618611111111111	0.01	0.01172019883227332	0.018611111111111356	0.0017201988322733206	0.020331309943384675
6.7	6.718735849056603	0.01	0.011462624404806625	0.018735849056603193	0.001462624404806625	0.020198473461409818
6.8	6.818903846153845	0.01	0.011125838407917445	0.01890384615384555	0.0011258384079174451	0.020029684561762996
6.9	6.918960784313724	0.01	0.01089637649424119	0.018960784313724055	0.0008963764942411905	0.019857160807965245
7.0	7.01872549019608	0.01	0.010993133861161034	0.018725490196080052	0.0009931338611610333	0.019718624057241084
7.1	7.1188199999999995	0.01	0.010780903438864054	0.018819999999999837	0.0007809034388640539	0.019600903438863893
7.2	7.218918367346942	0.01	0.010522507816780376	0.018918367346941523	0.0005225078167803762	0.0194408751637219
7.3	7.319	0.01	0.010301325239730649	0.019000000000000128	0.0003013252397306484	0.019301325239730778
7.4	7.419042553191488	0.01	0.010128724902847918	0.019042553191487954	0.00012872490284791815	0.019171278094335872
7.5	7.519195652173914	0.01	0.00978839230508961	0.019195652173913835	0.00021160769491039046	0.019407259868824224
7.6	7.619288888888888	0.01	0.009547260489649193	0.019288888888888245	0.00045273951035080737	0.019741628399239052
7.7	7.719363636363636	0.01	0.009277875704297393	0.019363636363635806	0.0007221242957026076	0.02008576065933841
7.8	7.819465116279067	0.01	0.008973727149922218	0.01946511627906755	0.0010262728500777824	0.020491389129145332
7.9	7.919476190476192	0.01	0.008804194528720262	0.019476190476191313	0.0011958054712797386	0.02067199594747105
8.0	8.019512195121951	0.01	0.008578560769213997	0.019512195121951237	0.0014214392307860032	0.020933634352737242
8.1	8.11965	0.01	0.008238839134013475	0.01965000000000039	0.001761160865986525	0.021411160865986913
8.2	8.219641025641028	0.01	0.00804391151171526	0.019641025641028875	0.0019560884882847407	0.021597114129313616
8.3	8.319605263157895	0.01	0.007917240344940533	0.019605263157894015	0.0020827596550594667	0.021688022812953484
8.4	8.419648648648652	0.01	0.0076488489297753415	0.019648648648651346	0.0023511510702246587	0.021999799718876004
8.5	8.519555555555552	0.01	0.007483652943089171	0.019555555555552218	0.002516347056910829	0.022071902612463046
8.6	8.619428571428573	0.01	0.007384103900582319	0.01942857142857335	0.002615896099417681	0.02204446752799103
8.7	8.719848484848484	0.01	0.0068547937170698615	0.01984848484848456	0.0031452062829301387	0.0229936911314147
8.8	8.819812499999998	0.01	0.006624032476745158	0.019812499999996902	0.003375967523254842	0.023188467523251745
8.9	8.919516129032258	0.01	0.006586005835008034	0.01951612903225808	0.0034139941649919663	0.022930123197250046
9.0	9.01993103448276	0.01	0.006060453806220849	0.019931034482759458	0.003939546193779151	0.02387058067653861
9.1	9.119785714285715	0.01	0.005785345888112773	0.019785714285715628	0.004214654111887227	0.024000368397602855
9.2	9.220038461538458	0.01	0.005334540888288897	0.020038461538458563	0.004665459111711103	0.024703920650169665
9.3	9.320416666666665	0.01	0.004742110546176507	0.020416666666664085	0.0052578894538234935	0.02567455612048758
9.4	9.419608695652173	0.01	0.004749811277671147	0.01960869565217216	0.005250188722328853	0.02485888437450101
9.5	9.51966666666667	0.01	0.004363548243398367	0.019666666666669386	0.0056364517566016336	0.02530311842327102
9.6	9.620444444444445	0.01	0.0035639863567695097	0.020444444444445153	0.0064360136432304905	0.026880458087675644
9.7	9.719937499999999	0.01	0.003284618585758611	0.019937499999999275	0.006715381414241389	0.026652881414240666
9.8	9.819923076923077	0.01	0.0027198796595096562	0.019923076923076266	0.0072801203404903436	0.02720319726356661
9.9	9.919777777777776	0.01	0.0018782829640765788	0.019777777777775896	0.008121717035923421	0.027899494813699317
10.0	9.994499999999999	0.01	0.0007779832722945548	0.005500000000001393	0.009222016727705446	0.014722016727706838
0.0	0.0291032608695652	0.02	0.046431469600846396	0.0291032608695652	0.026431469600846396	0.055534730470411596
0.1	0.1290923913043478	0.02	0.04634415590892674	0.029092391304347792	0.026344155908926737	0.055436547213274526
0.2	0.22924043715846987	0.02	0.04598317175284105	0.029240437158469856	0.02598317175284105	0.05522360891131091
0.3	0.3293791208791208	0.02	0.04568472864791721	0.029379120879120812	0.025684728647917206	0.05506384952703802
0.4	0.429563535911602	0.02	0.04529801230492892	0.02956353591160199	0.02529801230492892	0.054861548216530914
0.5	0.5297222222222219	0.02	0.04491196742219689	0.029722222222221872	0.024911967422196892	0.05463418964441877
0.6	0.629849162011173	0.02	0.044560430750122865	0.029849162011173047	0.024560430750122864	0.05440959276129591
0.7	0.7299887640449437	0.02	0.04426141007863734	0.029988764044943772	0.02426141007863734	0.054250174123581116
0.8	0.8300960451977406	0.02	0.04399911012077112	0.030096045197740562	0.023999110120771123	0.05409515531851168
0.9	0.9303068181818174	0.02	0.04349321821080884	0.030306818181817352	0.023493218210808842	0.05380003639262619
1.0	1.0304457142857144	0.02	0.043185657178694825	0.03044571428571441	0.023185657178694825	0.05363137146440923
1.1	1.1305919540229892	0.02	0.04284880764976808	0.030591954022989087	0.022848807649768082	0.05344076167275717
1.2	1.2307052023121374	0.02	0.04256675986077784	0.03070520231213747	0.02256675986077784	0.05327196217291531
1.3	1.330843023255815	0.02	0.04215283731387007	0.030843023255815005	0.022152837313870067	0.05299586056968507
1.4	1.4309415204678353	0.02	0.04190122590298533	0.03094152046783538	0.021901225902985332	0.05284274637082072
1.5	1.531135294117647	0.02	0.04148490975980062	0.03113529411764704	0.021484909759800618	0.05262020387744766
1.6	1.6312603550295854	0.02	0.04118654462726884	0.03126035502958535	0.02118654462726884	0.05244689965685419
1.7	1.731416666666666	0.02	0.04074871980850951	0.03141666666666598	0.02074871980850951	0.05216538647517549
1.8	1.8315029940119774	0.02	0.04052655130868124	0.031502994011977314	0.02052655130868124	0.05202954532065855
1.9	1.9316024096385533	0.02	0.04024485385623855	0.03160240963855343	0.02024485385623855	0.051847263494791976
2.0	2.031727272727272	0.02	0.039902453729079315	0.03172727272727194	0.019902453729079315	0.05162972645635125
2.1	2.131920731707318	0.02	0.039430229396443556	0.031920731707317795	0.019430229396443555	0.05135096110376135
2.2	2.2320245398773015	0.02	0.03921178590458371	0.03202453987730136	0.019211785904583712	0.05123632578188507
2.3	2.33214197530864	0.02	0.03886413973124908	0.03214197530864027	0.01886413973124908	0.051006115039889346
2.4	2.4322360248447215	0.02	0.03857247253881802	0.032236024844721545	0.01857247253881802	0.05080849738353957
2.5	2.5323499999999988	0.02	0.03823313390364139	0.03234999999999877	0.018233133903641393	0.050583133903640165
2.6	2.63245283018868	0.02	0.03797905669588075	0.03245283018867973	0.017979056695880753	0.050431886884560476
2.7	2.732601265822784	0.02	0.03761046767940854	0.03260126582278389	0.017610467679408538	0.05021173350219242
2.8	2.8327261146496805	0.02	0.037234852989972506	0.03272611464968067	0.017234852989972505	0.04996096763965317
2.9	2.933032258064517	0.02	0.03659321128232345	0.03303225806451726	0.01659321128232345	0.049625469346840714
3.0	3.0331233766233754	0.02	0.0363513565910468	0.03312337662337539	0.016351356591046803	0.049474733214422195
3.1	3.1332091503267985	0.02	0.036066527901329956	0.03320915032679839	0.016066527901329956	0.04927567822812834
3.2	3.2332960526315784	0.02	0.0357600237037466	0.0332960526315782	0.015760023703746597	0.0490560763353248
3.3	3.333443708609272	0.02	0.03541731772780022	0.03344370860927226	0.01541731772780022	0.04886102633707248
3.4	3.433540000000002	0.02	0.03512390243107214	0.033540000000002124	0.015123902431072141	0.04866390243107427
3.5	3.5336241610738237	0.02	0.03481946925304462	0.03362416107382371	0.014819469253044618	0.048443630326868325
3.6	3.6337162162162158	0.02	0.03452848035814799	0.03371621621621568	0.01452848035814799	0.04824469657436367
