omega	Omega_origin	r	r_origin	d(omega)	d(r)	d(omega-r)
0.0	0.015629999999999988	0.01	0.02524827877844023	0.015629999999999988	0.015248278778440231	0.030878278778440217
0.1	0.11576767676767676	0.01	0.024977719800456426	0.01576767676767675	0.014977719800456426	0.030745396568133174
0.2	0.21575757575757576	0.01	0.024928495987057278	0.015757575757575748	0.014928495987057278	0.030686071744633024
0.3	0.31590816326530613	0.01	0.024612051687318937	0.01590816326530614	0.014612051687318937	0.03052021495262508
0.4	0.41589795918367356	0.01	0.024571751659360888	0.015897959183673538	0.014571751659360888	0.030469710843034424
0.5	0.5159999999999999	0.01	0.024369987304933307	0.015999999999999903	0.014369987304933307	0.03036998730493321
0.6	0.6160721649484535	0.01	0.02415596049537989	0.016072164948453538	0.01415596049537989	0.03022812544383343
0.7	0.7162604166666666	0.01	0.02381810213799018	0.016260416666666666	0.013818102137990179	0.030078518804656847
0.8	0.8162395833333336	0.01	0.02380324641528161	0.01623958333333353	0.013803246415281611	0.030042829748615142
0.9	0.9163999999999999	0.01	0.0234816474583824	0.01639999999999986	0.013481647458382399	0.02988164745838226
1.0	1.016357894736842	0.01	0.023488425560175556	0.016357894736841905	0.013488425560175555	0.029846320297017462
1.1	1.116531914893617	0.01	0.02313368055210682	0.01653191489361694	0.013133680552106819	0.02966559544572376
1.2	1.216468085106383	0.01	0.02318397866026868	0.01646808510638298	0.01318397866026868	0.029652063766651658
1.3	1.3166344086021504	0.01	0.02286520142705289	0.016634408602150375	0.012865201427052891	0.029499610029203267
1.4	1.4167608695652172	0.01	0.022555450106701232	0.016760869565217273	0.012555450106701232	0.029316319671918507
1.5	1.5167391304347821	0.01	0.02256178349858898	0.016739130434782146	0.01256178349858898	0.029300913933371128
1.6	1.616846153846154	0.01	0.022338957264166806	0.016846153846153955	0.012338957264166806	0.02918511111032076
1.7	1.716912087912089	0.01	0.022156908727251606	0.01691208791208898	0.012156908727251605	0.029068996639340587
1.8	1.8170777777777776	0.01	0.02180545737260754	0.017077777777777525	0.011805457372607539	0.028883235150385066
1.9	1.9170666666666674	0.01	0.021790776872440094	0.01706666666666745	0.011790776872440093	0.028857443539107547
2.0	2.017202247191011	0.01	0.021485880496416365	0.017202247191010933	0.011485880496416365	0.028688127687427296
2.1	2.117191011235954	0.01	0.021420245000442983	0.0171910112359539	0.011420245000442983	0.028611256236396883
2.2	2.217295454545456	0.01	0.021174877008785807	0.01729545454545578	0.011174877008785807	0.028470331554241585
2.3	2.317459770114941	0.01	0.020882520100411476	0.017459770114941264	0.010882520100411476	0.02834229021535274
2.4	2.4174252873563224	0.01	0.020827048967155988	0.01742528735632254	0.010827048967155988	0.028252336323478525
2.5	2.517558139534884	0.01	0.02055259096780161	0.017558139534883832	0.010552590967801609	0.028110730502685442
2.6	2.6174999999999997	0.01	0.02059137627664054	0.017499999999999627	0.010591376276640538	0.028091376276640163
2.7	2.7176117647058846	0.01	0.020318662268791955	0.017611764705884436	0.010318662268791955	0.02793042697467639
2.8	2.8176470588235283	0.01	0.020203852469195538	0.01764705882352846	0.010203852469195538	0.027850911292723997
2.9	2.9177738095238097	0.01	0.019884498297998404	0.017773809523809803	0.009884498297998404	0.027658307821808205
3.0	3.017951807228915	0.01	0.0195822503510635	0.017951807228914873	0.0095822503510635	0.02753405757997837
3.1	3.117879518072289	0.01	0.01959727737495119	0.017879518072288825	0.009597277374951191	0.027476795447240014
3.2	3.2180731707317096	0.01	0.019219933669514112	0.018073170731709443	0.009219933669514112	0.027293104401223553
3.3	3.3179756097560955	0.01	0.01928124761191787	0.01797560975609569	0.009281247611917868	0.02725685736801356
3.4	3.4181358024691377	0.01	0.018942693066461576	0.01813580246913782	0.008942693066461576	0.027078495535599392
3.5	3.5182625	0.01	0.018697102909668334	0.01826250000000007	0.008697102909668334	0.026959602909668402
3.6	3.618149999999999	0.01	0.018797735768424063	0.018149999999999	0.008797735768424063	0.02694773576842306
3.7	3.7183291139240526	0.01	0.018438506318735753	0.018329113924052454	0.008438506318735753	0.026767620242788205
3.8	3.818202531645568	0.01	0.01848734118184814	0.018202531645568065	0.008487341181848141	0.02668987282741621
3.9	3.9184230769230792	0.01	0.01809425623964884	0.018423076923079318	0.008094256239648838	0.026517333162728154
4.0	4.018571428571429	0.01	0.017761253863391405	0.018571428571428683	0.0077612538633914045	0.026332682434820086
4.1	4.118519480519481	0.01	0.017733903838131594	0.01851948051948149	0.007733903838131594	0.026253384357613083
4.2	4.21867105263158	0.01	0.01745001741361728	0.01867105263157942	0.007450017413617281	0.026121070045196704
4.3	4.318786666666668	0.01	0.01717594916870182	0.01878666666666806	0.007175949168701819	0.02596261583536988
4.4	4.418706666666667	0.01	0.01720943135317034	0.01870666666666665	0.007209431353170341	0.02591609801983699
4.5	4.518851351351352	0.01	0.01689173908789763	0.018851351351352186	0.006891739087897629	0.025743090439249813
4.6	4.618945205479451	0.01	0.016659439242740735	0.018945205479451666	0.006659439242740735	0.0256046447221924
4.7	4.718876712328766	0.01	0.016627756282959212	0.01887671232876542	0.006627756282959212	0.02550446861172463
4.8	4.819000000000002	0.01	0.016377309788720554	0.019000000000001904	0.0063773097887205536	0.025377309788722456
4.9	4.919112676056335	0.01	0.016134603867098463	0.019112676056334266	0.006134603867098463	0.02524727992343273
5.0	5.018957746478872	0.01	0.016252521737852035	0.01895774647887194	0.006252521737852035	0.025210268216723973
5.1	5.119157142857145	0.01	0.015821350238383124	0.019157142857145537	0.0058213502383831234	0.02497849309552866
5.2	5.219318840579708	0.01	0.015535141249837287	0.01931884057970823	0.005535141249837287	0.024853981829545516
5.3	5.319470588235296	0.01	0.015180889729860704	0.019470588235296127	0.005180889729860704	0.02465147796515683
5.4	5.419323529411763	0.01	0.015207793037996907	0.019323529411762408	0.0052077930379969065	0.024531322449759314
5.5	5.5194925373134325	0.01	0.01492007334180529	0.01949253731343248	0.0049200733418052894	0.024412610655237768
5.6	5.61959090909091	0.01	0.014659113583628548	0.019590909090910102	0.004659113583628548	0.02425002267453865
5.7	5.719707692307691	0.01	0.014403781804321213	0.01970769230769065	0.004403781804321213	0.024111474112011862
5.8	5.819600000000004	0.01	0.014390681539843535	0.01960000000000406	0.004390681539843535	0.023990681539847594
5.9	5.9196874999999975	0.01	0.014170213848417492	0.019687499999997193	0.0041702138484174915	0.023857713848414685
6.0	6.019793650793651	0.01	0.013902596586295442	0.01979365079365092	0.0039025965862954422	0.023696247379946363
6.1	6.119919354838711	0.01	0.013664554327055259	0.0199193548387111	0.0036645543270552583	0.02358390916576636
6.2	6.219999999999998	0.01	0.013436809869096521	0.019999999999997797	0.003436809869096521	0.02343680986909432
6.3	6.31981967213115	0.01	0.013518059066372275	0.01981967213114988	0.0035180590663722745	0.023337731197522152
6.4	6.419949999999998	0.01	0.01317056165768468	0.019949999999997914	0.00317056165768468	0.023120561657682594
6.5	6.520118644067797	0.01	0.012873971544168918	0.020118644067797398	0.0028739715441689177	0.022992615611966315
6.6	6.620224137931031	0.01	0.012567572553790516	0.020224137931031727	0.002567572553790516	0.022791710484822245
6.7	6.720350877192981	0.01	0.012231014512111909	0.02035087719298101	0.0022310145121119083	0.022581891705092918
6.8	6.820375000000003	0.01	0.012093224962795971	0.02037500000000314	0.002093224962795971	0.022468224962799113
6.9	6.9201785714285675	0.01	0.012138936370316359	0.02017857142856716	0.0021389363703163584	0.02231750779888352
7.0	7.020254545454547	0.01	0.011923438253388532	0.020254545454546857	0.001923438253388532	0.02217798370793539
7.1	7.120333333333332	0.01	0.011696000833048482	0.020333333333332426	0.0016960008330484822	0.022029334166380907
7.2	7.220396226415095	0.01	0.011417925975030597	0.02039622641509453	0.0014179259750305966	0.02181415239012513
7.3	7.320480769230769	0.01	0.01118034006917453	0.020480769230768914	0.0011803400691745292	0.021661109299943443
7.4	7.420568627450982	0.01	0.01095872342175785	0.020568627450981758	0.000958723421757849	0.021527350872739607
7.5	7.520600000000001	0.01	0.010748133258846526	0.02060000000000084	0.0007481332588465256	0.021348133258847365
7.6	7.620632653061223	0.01	0.010560725235199884	0.02063265306122375	0.0005607252351998836	0.021193378296423634
7.7	7.7207083333333335	0.01	0.010272482830888104	0.02070833333333333	0.0002724828308881041	0.020980816164221434
7.8	7.820765957446807	0.01	0.010003285115142929	0.020765957446807093	3.2851151429286185e-06	0.02076924256195002
7.9	7.920782608695652	0.01	0.00972367074357572	0.02078260869565174	0.0002763292564242799	0.02105893795207602
8.0	8.020755555555553	0.01	0.009565693774008788	0.020755555555552974	0.0004343062259912125	0.021189861781544188
8.1	8.121232558139537	0.01	0.00889723440210179	0.021232558139537616	0.0011027655978982105	0.022335323737435825
8.2	8.221142857142857	0.01	0.008829463610499301	0.021142857142857352	0.0011705363895006989	0.02231339353235805
8.3	8.321170731707314	0.01	0.008531006314135128	0.021170731707313095	0.0014689936858648719	0.02263972539317797
8.4	8.421125000000004	0.01	0.008356431932165741	0.02112500000000317	0.0016435680678342588	0.022768568067837426
8.5	8.520948717948718	0.01	0.008285309910200855	0.020948717948718	0.0017146900897991452	0.022663408038517144
8.6	8.621378378378383	0.01	0.007694108808582053	0.02137837837838319	0.0023058911914179475	0.023684269569801138
8.7	8.72125	0.01	0.007542081693344676	0.021250000000000213	0.0024579183066553243	0.023707918306655536
8.8	8.821	0.01	0.007471300124927928	0.02099999999999902	0.002528699875072072	0.023528699875071092
8.9	8.921424242424244	0.01	0.006922332367456063	0.0214242424242439	0.0030776676325439374	0.024501910056787837
9.0	9.021093749999999	0.01	0.0067599382993832275	0.02109374999999858	0.0032400617006167727	0.02433381170061535
9.1	9.121433333333338	0.01	0.006220642818168047	0.021433333333337856	0.003779357181831953	0.02521269051516981
9.2	9.221749999999997	0.01	0.005648663693772795	0.02174999999999727	0.004351336306227205	0.026101336306224476
9.3	9.321846153846154	0.01	0.005258173239924822	0.021846153846153626	0.004741826760075178	0.026587980606228804
