omega	Omega_origin	r	r_origin	d(omega)	d(r)	d(omega-r)
0.0	0.01296385542168674	0.01	0.02095230055954206	0.01296385542168674	0.010952300559542058	0.023916155981228798
0.1	0.11312195121951221	0.01	0.020622833156822302	0.013121951219512207	0.010622833156822302	0.02374478437633451
0.2	0.21312195121951213	0.01	0.02064166244278034	0.013121951219512124	0.010641662442780338	0.02376361366229246
0.3	0.3131097560975611	0.01	0.02061836819442734	0.013109756097561098	0.01061836819442734	0.023728124291988437
0.4	0.4132962962962963	0.01	0.02023264404539905	0.01329629629629625	0.01023264404539905	0.023528940341695302
0.5	0.5132839506172839	0.01	0.020218225820306735	0.013283950617283935	0.010218225820306735	0.02350217643759067
0.6	0.6133999999999997	0.01	0.019957151522625706	0.013399999999999745	0.009957151522625706	0.02335715152262545
0.7	0.7134000000000001	0.01	0.019949835285379452	0.01340000000000019	0.009949835285379452	0.023349835285379643
0.8	0.8135443037974683	0.01	0.019607411931230313	0.013544303797468293	0.009607411931230313	0.023151715728698605
0.9	0.9135443037974685	0.01	0.019567230857752294	0.013544303797468515	0.009567230857752294	0.02311153465522081
1.0	1.0134810126582277	0.01	0.019660905198343178	0.013481012658227653	0.009660905198343178	0.023141917856570833
1.1	1.1136025641025642	0.01	0.01938797655599506	0.013602564102564108	0.00938797655599506	0.02299054065855917
1.2	1.213653846153846	0.01	0.019285494074107117	0.013653846153846017	0.009285494074107116	0.02293934022795313
1.3	1.3138701298701299	0.01	0.01885109607433627	0.01387012987012981	0.00885109607433627	0.02272122594446608
1.4	1.4138441558441561	0.01	0.018831711739755577	0.013844155844156214	0.008831711739755577	0.02267586758391179
1.5	1.5139868421052627	0.01	0.01857239222411974	0.013986842105262687	0.00857239222411974	0.02255923432938243
1.6	1.614	0.01	0.018512175777721903	0.014000000000000012	0.008512175777721903	0.022512175777721917
1.7	1.7141466666666672	0.01	0.01817889688985255	0.014146666666667196	0.008178896889852549	0.022325563556519747
1.8	1.8141200000000004	0.01	0.01815012690481141	0.014120000000000354	0.008150126904811409	0.02227012690481176
1.9	1.9142567567567572	0.01	0.01791352378124083	0.014256756756757305	0.00791352378124083	0.022170280537998133
2.0	2.014216216216216	0.01	0.01793214911280443	0.014216216216215827	0.00793214911280443	0.02214836532902026
2.1	2.1141756756756753	0.01	0.01792067226777761	0.014175675675675237	0.007920672267777611	0.022096347943452846
2.2	2.2143424657534254	0.01	0.017621559125893357	0.014342465753425238	0.0076215591258933565	0.021964024879318596
2.3	2.314273972602737	0.01	0.017633048827150073	0.014273972602737217	0.007633048827150072	0.02190702142988729
2.4	2.4144305555555565	0.01	0.017347791325186476	0.014430555555556612	0.007347791325186476	0.021778346880743087
2.5	2.5143888888888872	0.01	0.01734026822898742	0.01438888888888723	0.0073402682289874215	0.021729157117874653
2.6	2.614633802816901	0.01	0.016863881390457656	0.014633802816900854	0.006863881390457656	0.02149768420735851
2.7	2.7145915492957755	0.01	0.01691718691833205	0.01459154929577533	0.00691718691833205	0.021508736214107378
2.8	2.814757142857142	0.01	0.016598489129790433	0.014757142857142025	0.006598489129790433	0.02135563198693246
2.9	2.914700000000001	0.01	0.016635549979470983	0.014700000000001268	0.006635549979470983	0.02133554997947225
3.0	3.0148840579710137	0.01	0.016248288372366013	0.014884057971013664	0.0062482883723660124	0.021132346343379675
3.1	3.114840579710145	0.01	0.016260669897361815	0.014840579710144741	0.006260669897361815	0.021101249607506554
3.2	3.214985294117649	0.01	0.01596426249283611	0.014985294117648706	0.005964262492836108	0.020949556610484817
3.3	3.3149411764705867	0.01	0.0159744265602749	0.014941176470586903	0.005974426560274899	0.020915603030861804
3.4	3.4150746268656733	0.01	0.01567876433178076	0.015074626865673402	0.00567876433178076	0.02075339119745416
3.5	3.515014925373133	0.01	0.015718917045263032	0.015014925373133092	0.005718917045263032	0.020733842418396126
3.6	3.615136363636364	0.01	0.015454995463811546	0.015136363636363726	0.005454995463811545	0.02059135910017527
