omega	Omega_origin	r	r_origin	d(omega)	d(r)	d(omega-r)
0.0	0.013609195402298843	0.01	0.022057385967931258	0.013609195402298843	0.012057385967931258	0.0256665813702301
0.1	0.11358620689655179	0.01	0.022055674292549923	0.01358620689655178	0.012055674292549922	0.025641881189101705
0.2	0.21381395348837215	0.01	0.021616894300694845	0.013813953488372138	0.011616894300694845	0.025430847789066985
0.3	0.31384883720930234	0.01	0.02153960748860672	0.013848837209302356	0.01153960748860672	0.025388444697909074
0.4	0.4139882352941177	0.01	0.02122900278774535	0.01398823529411769	0.011229002787745348	0.02521723808186304
0.5	0.5139764705882354	0.01	0.021253741150473175	0.013976470588235368	0.011253741150473175	0.02523021173870854
0.6	0.6141428571428571	0.01	0.020899134902899342	0.014142857142857124	0.010899134902899342	0.025041992045756467
0.7	0.7141309523809524	0.01	0.020882370838556024	0.01413095238095241	0.010882370838556024	0.025013323219508436
0.8	0.8142771084337347	0.01	0.020582454975107058	0.014277108433734642	0.010582454975107057	0.024859563408841698
0.9	0.9142409638554215	0.01	0.02058554306268018	0.014240963855421507	0.010585543062680178	0.024826506918101683
1.0	1.0142168674698795	0.01	0.020573350135182498	0.01421686746987949	0.010573350135182498	0.02479021760506199
1.1	1.114390243902439	0.01	0.02023607875413985	0.014390243902438815	0.010236078754139849	0.024626322656578666
1.2	1.2143170731707316	0.01	0.020299910430094936	0.014317073170731609	0.010299910430094936	0.024616983600826543
1.3	1.3144938271604938	0.01	0.019970716071532134	0.014493827160493744	0.009970716071532134	0.024464543232025876
1.4	1.4145185185185187	0.01	0.019904644602418153	0.01451851851851882	0.009904644602418152	0.024423163120936973
1.5	1.5146874999999997	0.01	0.019564872225527066	0.014687499999999742	0.009564872225527066	0.024252372225526807
1.6	1.6146874999999998	0.01	0.01947665704296629	0.014687499999999742	0.009476657042966291	0.024164157042966032
1.7	1.7148607594936707	0.01	0.019164021350441394	0.014860759493670717	0.009164021350441394	0.02402478084411211
1.8	1.8147721518987343	0.01	0.01923982921737354	0.014772151898734265	0.009239829217373539	0.024011981116107806
1.9	1.9149743589743589	0.01	0.01884235912616358	0.014974358974358948	0.008842359126163579	0.02381671810052253
2.0	2.0149358974358975	0.01	0.018837466681300492	0.014935897435897516	0.008837466681300492	0.023773364117198006
2.1	2.1150779220779232	0.01	0.0185825897088381	0.015077922077923134	0.0085825897088381	0.023660511786761235
2.2	2.21503896103896	0.01	0.01859737281919363	0.01503896103895963	0.00859737281919363	0.02363633385815326
2.3	2.3151578947368443	0.01	0.018320976970862136	0.01515789473684448	0.008320976970862136	0.023478871707706614
2.4	2.415157894736841	0.01	0.018262028984225152	0.015157894736840927	0.008262028984225152	0.023419923721066077
2.5	2.515266666666668	0.01	0.018003537341448946	0.015266666666668094	0.008003537341448945	0.023270204008117037
2.6	2.6152800000000007	0.01	0.0179740642715591	0.015280000000000626	0.0079740642715591	0.023254064271559724
2.7	2.715472972972972	0.01	0.01753308458519064	0.015472972972971899	0.00753308458519064	0.02300605755816254
2.8	2.815459459459461	0.01	0.01752410563407012	0.015459459459461034	0.007524105634070121	0.022983565093531153
2.9	2.915589041095888	0.01	0.017238771945574403	0.015589041095887879	0.007238771945574403	0.02282781304146228
3.0	3.0155616438356176	0.01	0.017263532052293355	0.015561643835617645	0.007263532052293355	0.022825175887910998
3.1	3.1156666666666664	0.01	0.017004583804149962	0.015666666666666273	0.007004583804149962	0.022671250470816237
3.2	3.2156527777777764	0.01	0.016942982895110578	0.015652777777776183	0.006942982895110578	0.02259576067288676
3.3	3.3158028169014107	0.01	0.016607353912575583	0.015802816901410832	0.006607353912575583	0.022410170813986413
3.4	3.415732394366197	0.01	0.016688889024421637	0.01573239436619689	0.0066888890244216365	0.022421283390618524
