omega	Omega_origin	r	r_origin	d(omega)	d(r)	d(omega-r)
0.0	0.015782178217821772	0.01	0.02546846346038039	0.015782178217821772	0.01546846346038039	0.031250641678202164
0.1	0.11593000000000002	0.01	0.025160237622006552	0.015930000000000014	0.015160237622006552	0.031090237622006564
0.2	0.21591000000000002	0.01	0.025154941131032952	0.015910000000000007	0.015154941131032952	0.03106494113103296
0.3	0.3160505050505051	0.01	0.02483562119805254	0.016050505050505093	0.014835621198052538	0.030886126248557633
0.4	0.4160909090909093	0.01	0.024768004053957127	0.016090909090909267	0.014768004053957126	0.03085891314486639
0.5	0.5162857142857145	0.01	0.024381134362998914	0.01628571428571446	0.014381134362998914	0.03066684864871337
0.6	0.6162755102040816	0.01	0.024337095303782502	0.016275510204081578	0.014337095303782502	0.030612605507864078
0.7	0.7164432989690723	0.01	0.02399573303262124	0.016443298969072373	0.01399573303262124	0.030439032001693615
0.8	0.8164123711340202	0.01	0.023966532791877573	0.016412371134020165	0.013966532791877572	0.03037890392589774
0.9	0.9165625000000001	0.01	0.023698675172873513	0.016562500000000036	0.013698675172873513	0.03026117517287355
1.0	1.0165312500000003	0.01	0.02365181581912175	0.01653125000000033	0.013651815819121749	0.030183065819122078
1.1	1.116684210526316	0.01	0.023376064957386367	0.016684210526315857	0.013376064957386366	0.03006027548370222
1.2	1.2166210526315788	0.01	0.0234068689144197	0.01662105263157887	0.0134068689144197	0.030027921545998572
1.3	1.3167765957446809	0.01	0.023130521356598915	0.016776595744680822	0.013130521356598914	0.02990711710127974
1.4	1.416978494623656	0.01	0.02267127176374654	0.016978494623656193	0.012671271763746541	0.029649766387402736
1.5	1.5169892473118274	0.01	0.022634976710452438	0.016989247311827382	0.012634976710452437	0.02962422402227982
1.6	1.617141304347826	0.01	0.022301883464678488	0.017141304347825903	0.012301883464678488	0.029443187812504393
1.7	1.717141304347826	0.01	0.022240875358777838	0.017141304347826125	0.012240875358777837	0.029382179706603964
1.8	1.8172747252747254	0.01	0.02196538904756463	0.0172747252747254	0.011965389047564631	0.029240114322290033
1.9	1.9172417582417576	0.01	0.021959278966863626	0.017241758241757665	0.011959278966863626	0.029201037208621293
2.0	2.0173666666666676	0.01	0.021703078725193	0.01736666666666764	0.011703078725193	0.029069745391860642
2.1	2.117344444444443	0.01	0.021644597421954872	0.017344444444443052	0.011644597421954872	0.028989041866397926
2.2	2.217460674157305	0.01	0.02137237817941678	0.0174606741573049	0.01137237817941678	0.028833052336721683
2.3	2.3176022727272723	0.01	0.021102772757846184	0.01760227272727244	0.011102772757846184	0.028705045485118624
2.4	2.4175568181818177	0.01	0.021094595196645936	0.017556818181817757	0.011094595196645936	0.02865141337846369
2.5	2.5177471264367832	0.01	0.020734015168135927	0.017747126436783223	0.010734015168135927	0.02848114160491915
2.6	2.617724137931033	0.01	0.020704206774328337	0.017724137931033113	0.010704206774328337	0.02842834470536145
2.7	2.7178604651162805	0.01	0.020393692783735966	0.017860465116280366	0.010393692783735966	0.028254157900016334
2.8	2.817825581395348	0.01	0.020363058466836552	0.017825581395348067	0.010363058466836552	0.028188639862184617
2.9	2.9179647058823526	0.01	0.020066593566678444	0.01796470588235266	0.010066593566678444	0.028031299449031107
3.0	3.0181428571428577	0.01	0.019716246309082457	0.018142857142857682	0.009716246309082457	0.02785910345194014
3.1	3.118023809523809	0.01	0.019847148738628643	0.018023809523808776	0.009847148738628643	0.02787095826243742
3.2	3.2182168674698803	0.01	0.01945441564714675	0.01821686746988016	0.009454415647146748	0.027671283117026907
3.3	3.3183170731707308	0.01	0.0192189316545024	0.018317073170730946	0.009218931654502398	0.027536004825233343
3.4	3.418268292682926	0.01	0.01920485839337051	0.01826829268292629	0.009204858393370511	0.027473151076296803
3.5	3.5184197530864205	0.01	0.018896512799479643	0.01841975308642052	0.008896512799479643	0.027316265885900165
3.6	3.618320987654318	0.01	0.018932128410316943	0.018320987654318	0.008932128410316943	0.027253116064634944
3.7	3.7185624999999995	0.01	0.01847363337597007	0.01856249999999937	0.00847363337597007	0.02703613337596944
3.8	3.8186708860759495	0.01	0.018249300541330032	0.01867088607594969	0.008249300541330032	0.02692018661727972
3.9	3.918645569620253	0.01	0.0181985465425875	0.01864556962025299	0.008198546542587499	0.026844116162840485
4.0	4.018769230769232	0.01	0.017923691758102402	0.01876923076923198	0.007923691758102402	0.026692922527334385
4.1	4.118896103896102	0.01	0.01761695366115446	0.01889610389610219	0.0076169536611544585	0.02651305755725665
4.2	4.218805194805195	0.01	0.017688110061573645	0.018805194805194603	0.007688110061573645	0.02649330486676825
4.3	4.318934210526315	0.01	0.017417967029748325	0.018934210526315276	0.007417967029748325	0.026352177556063602
4.4	4.419093333333334	0.01	0.017029935195221325	0.019093333333334073	0.0070299351952213245	0.0261232685285554
4.5	4.518973333333332	0.01	0.017154002454561144	0.0189733333333324	0.0071540024545611435	0.026127335787893544
4.6	4.619067567567569	0.01	0.01692384295716549	0.019067567567569554	0.0069238429571654905	0.025991410524735047
4.7	4.719246575342465	0.01	0.016566065906456554	0.0192465753424651	0.006566065906456553	0.02581264124892165
4.8	4.8191643835616444	0.01	0.01651793336935325	0.019164383561644627	0.006517933369353251	0.02568231693099788
4.9	4.919305555555557	0.01	0.01625569537287939	0.019305555555556353	0.006255695372879391	0.025561250928435746
5.0	5.019464788732392	0.01	0.015915365376273586	0.019464788732392435	0.005915365376273586	0.025380154108666023
5.1	5.119338028169015	0.01	0.015986083776969997	0.019338028169014976	0.005986083776969997	0.025324111945984974
5.2	5.219471428571426	0.01	0.015668063042798233	0.019471428571425697	0.005668063042798233	0.02513949161422393
5.3	5.319623188405799	0.01	0.015384359691812594	0.019623188405799574	0.005384359691812593	0.025007548097612166
5.4	5.419750000000001	0.01	0.01509038585813331	0.019750000000001044	0.00509038585813331	0.024840385858134355
5.5	5.519573529411766	0.01	0.01516784137927049	0.019573529411766266	0.005167841379270489	0.024741370791036756
5.6	5.619716417910449	0.01	0.014916725039730667	0.019716417910449202	0.004916725039730667	0.02463314295017987
5.7	5.71983333333333	0.01	0.014614405804208065	0.01983333333333004	0.004614405804208065	0.024447739137538102
5.8	5.819907692307693	0.01	0.014431597571607654	0.019907692307692848	0.004431597571607654	0.0243392898793005
5.9	5.91973846153846	0.01	0.014503887201028407	0.019738461538459262	0.004503887201028407	0.02424234873948767
6.0	6.019890624999999	0.01	0.014159103949042984	0.019890624999998607	0.004159103949042984	0.02404972894904159
6.1	6.120047619047621	0.01	0.013804001476038066	0.02004761904762109	0.003804001476038066	0.023851620523659155
6.2	6.220161290322579	0.01	0.013576474399399751	0.020161290322579184	0.0035764743993997507	0.023737764721978936
6.3	6.320344262295085	0.01	0.013187208267828444	0.020344262295084903	0.003187208267828444	0.023531470562913347
6.4	6.420399999999999	0.01	0.012959161494098334	0.02039999999999864	0.0029591614940983335	0.023359161494096975
6.5	6.520166666666666	0.01	0.013137640535789846	0.020166666666666444	0.0031376405357898454	0.02330430720245629
6.6	6.620288135593219	0.01	0.012855183414001064	0.02028813559321918	0.0028551834140010633	0.023143319007220244
6.7	6.720448275862069	0.01	0.01250183861309698	0.02044827586206921	0.0025018386130969805	0.022950114475166192
6.8	6.820491228070177	0.01	0.012347119512350662	0.02049122807017678	0.002347119512350662	0.022838347582527445
6.9	6.9205892857142866	0.01	0.01203893266003019	0.0205892857142862	0.0020389326600301905	0.02262821837431639
7.0	7.02061818181818	0.01	0.011875397815266517	0.02061818181817987	0.0018753978152665166	0.022493579633446385
7.1	7.120740740740741	0.01	0.011595081680429747	0.020740740740741614	0.0015950816804297472	0.02233582242117136
7.2	7.220811320754716	0.01	0.011372649844680593	0.020811320754716256	0.001372649844680593	0.02218397059939685
7.3	7.320903846153848	0.01	0.011098470502245971	0.020903846153847994	0.0010984705022459712	0.022002316656093965
7.4	7.421019607843136	0.01	0.010783452091813701	0.021019607843135724	0.0007834520918137012	0.021803059934949423
7.5	7.5210599999999985	0.01	0.010510301913874667	0.021059999999998524	0.0005103019138746664	0.021570301913873192
7.6	7.621142857142857	0.01	0.010265897389833507	0.021142857142857352	0.0002658973898335068	0.02140875453269086
7.7	7.721208333333333	0.01	0.010012283071618324	0.02120833333333305	1.2283071618324204e-05	0.021220616404951376
7.8	7.821191489361704	0.01	0.0098693749367945	0.021191489361704008	0.0001306250632055004	0.021322114424909507
7.9	7.921239130434783	0.01	0.00958645842995416	0.021239130434782538	0.0004135415700458403	0.02165267200482838
8.0	8.021244444444442	0.01	0.009431281663153941	0.021244444444441513	0.000568718336846059	0.021813162781287573
8.1	8.121249999999998	0.01	0.009226916172438399	0.021249999999998437	0.0007730838275616016	0.02202308382756004
8.2	8.221209302325581	0.01	0.009050054566660764	0.021209302325582158	0.0009499454333392367	0.022159247758921394
8.3	8.321095238095236	0.01	0.00888877039253243	0.021095238095234947	0.001111229607467571	0.02220646770270252
8.4	8.421550000000002	0.01	0.008342323544969625	0.02155000000000129	0.0016576764550303748	0.023207676455031665
8.5	8.52141025641026	0.01	0.0082369181650554	0.02141025641025962	0.001763081834944601	0.02317333824520422
8.6	8.621315789473686	0.01	0.008041450010316397	0.021315789473685953	0.001958549989683603	0.023274339463369556
8.7	8.721805555555555	0.01	0.007308380962225561	0.021805555555555856	0.002691619037774439	0.024497174593330295
8.8	8.82162857142857	0.01	0.007180175242417114	0.021628571428569998	0.0028198247575828865	0.024448396186152885
8.9	8.9219696969697	0.01	0.006661951019501085	0.02196969696970008	0.0033380489804989153	0.025307745950198995
9.0	9.021656249999998	0.01	0.00654405324623072	0.021656249999997712	0.00345594675376928	0.025112196753766993
9.1	9.121900000000002	0.01	0.006107668771705023	0.02190000000000225	0.0038923312282949773	0.02579233122829723
9.2	9.221344827586206	0.01	0.006051369361466789	0.021344827586206705	0.003948630638533211	0.025293458224739915
9.3	9.321666666666667	0.01	0.00557859969937975	0.0216666666666665	0.00442140030062025	0.02608806696728675
9.4	9.421560000000001	0.01	0.005196025199247265	0.021560000000000912	0.004803974800752735	0.026363974800753646
9.5	9.521347826086958	0.01	0.004856794536855357	0.02134782608695751	0.005143205463144643	0.026491031550102153
9.6	9.621950000000002	0.01	0.004136391290317637	0.021950000000002134	0.005863608709682363	0.0278136087096845
9.7	9.722235294117649	0.01	0.0034846475047419566	0.022235294117649573	0.006515352495258043	0.028750646612907618
9.8	9.821928571428568	0.01	0.0029283056003583303	0.021928571428567523	0.00707169439964167	0.029000265828209193
9.9	9.920900000000003	0.01	0.0022663965783950623	0.020900000000002805	0.007733603421604938	0.028633603421607742
10.0	9.996	0.01	0.000789960885439168	0.0039999999999995595	0.009210039114560833	0.013210039114560392
0.0	0.03172636815920395	0.02	0.050749225330735385	0.03172636815920395	0.030749225330735385	0.062475593489939335
0.1	0.131925	0.02	0.05030616064549285	0.03192499999999998	0.03030616064549285	0.06223116064549283
0.2	0.23208542713567845	0.02	0.049995249091708986	0.03208542713567844	0.029995249091708986	0.06208067622738743
0.3	0.33223737373737366	0.02	0.049580917303551	0.032237373737373676	0.029580917303551	0.06181829104092468
0.4	0.4323756345177663	0.02	0.049232901382507605	0.03237563451776626	0.029232901382507604	0.06160853590027386
0.5	0.5324897959183673	0.02	0.04897379728450219	0.032489795918367315	0.02897379728450219	0.06146359320286951
0.6	0.632676923076923	0.02	0.04855676904272146	0.03267692307692305	0.028556769042721458	0.06123369211964451
0.7	0.7328247422680417	0.02	0.048187878316929535	0.03282474226804177	0.028187878316929534	0.06101262058497131
