omega	Omega_origin	r	r_origin	d(omega)	d(r)	d(omega-r)
0.0	0.01316666666666666	0.01	0.021124251538194104	0.01316666666666666	0.011124251538194104	0.024290918204860762
0.1	0.11332530120481929	0.01	0.02079525984086048	0.013325301204819284	0.010795259840860478	0.024120561045679764
0.2	0.21332530120481932	0.01	0.020760619862267637	0.013325301204819312	0.010760619862267637	0.02408592106708695
0.3	0.31328915662650597	0.01	0.02082018288151163	0.013289156626505982	0.01082018288151163	0.024109339508017615
0.4	0.4134512195121951	0.01	0.0204860116792412	0.013451219512195078	0.0104860116792412	0.02393723119143628
0.5	0.5134390243902439	0.01	0.02044069334718641	0.013439024390243914	0.01044069334718641	0.023879717737430327
0.6	0.6135802469135805	0.01	0.02013307796132046	0.013580246913580507	0.01013307796132046	0.023713324874900965
0.7	0.7135432098765433	0.01	0.020190047815103095	0.013543209876543338	0.010190047815103095	0.023733257691646435
0.8	0.8137000000000001	0.01	0.019852184382076695	0.013700000000000045	0.009852184382076695	0.023552184382076742
0.9	0.9136999999999998	0.01	0.01980688554961247	0.013699999999999823	0.00980688554961247	0.02350688554961229
1.0	1.0137499999999997	0.01	0.019661754351526874	0.013749999999999707	0.009661754351526873	0.02341175435152658
1.1	1.1138987341772153	0.01	0.019363108805035435	0.01389873417721521	0.009363108805035434	0.023261842982250647
1.2	1.2138860759493673	0.01	0.019402217241057864	0.013886075949367305	0.009402217241057864	0.02328829319042517
1.3	1.314076923076923	0.01	0.018987465368034043	0.014076923076922876	0.008987465368034043	0.023064388444956917
1.4	1.4140384615384614	0.01	0.018970644851320433	0.014038461538461444	0.008970644851320432	0.023009106389781875
1.5	1.5141948051948053	0.01	0.01871006779544573	0.014194805194805316	0.00871006779544573	0.022904872990251048
1.6	1.6141428571428575	0.01	0.018773730767560094	0.014142857142857457	0.008773730767560094	0.02291658791041755
1.7	1.7143026315789474	0.01	0.01840584688352794	0.0143026315789474	0.008405846883527938	0.02270847846247534
1.8	1.8142631578947375	0.01	0.01840858060452336	0.014263157894737422	0.008408580604523359	0.022671738499260782
1.9	1.9144266666666665	0.01	0.01807271878017261	0.014426666666666588	0.008072718780172608	0.022499385446839194
2.0	2.01436	0.01	0.018180136713515083	0.014359999999999928	0.008180136713515083	0.022540136713515013
2.1	2.1145135135135122	0.01	0.01785684838538448	0.014513513513512155	0.00785684838538448	0.022370361898896636
2.2	2.214540540540541	0.01	0.0177480127705997	0.014540540540540992	0.007748012770599699	0.022288553311140692
2.3	2.3145135135135133	0.01	0.017691559894710315	0.014513513513513487	0.007691559894710315	0.0222050734082238
2.4	2.4146712328767124	0.01	0.01745764404434937	0.014671232876712459	0.007457644044349369	0.02212887692106183
2.5	2.514643835616439	0.01	0.01741520767641333	0.014643835616439116	0.00741520767641333	0.022059043292852444
2.6	2.6148333333333316	0.01	0.017024350035789636	0.014833333333331478	0.0070243500357896355	0.02185768336912111
2.7	2.714777777777779	0.01	0.017032361781563882	0.014777777777778667	0.007032361781563882	0.02181013955934255
2.8	2.814915492957746	0.01	0.01681276080024419	0.014915492957745968	0.00681276080024419	0.02172825375799016
2.9	2.9148873239436632	0.01	0.016776722314730496	0.014887323943663322	0.006776722314730496	0.02166404625839382
3.0	3.0150428571428574	0.01	0.016458416894945482	0.015042857142857358	0.006458416894945482	0.021501274037802838
3.1	3.1149857142857127	0.01	0.016443014307758873	0.014985714285712604	0.006443014307758873	0.021428728593471474
3.2	3.215115942028987	0.01	0.016211919937899746	0.015115942028987028	0.0062119199378997455	0.021327861966886776
3.3	3.315072463768115	0.01	0.016236741102037378	0.015072463768114996	0.006236741102037377	0.021309204870152372
3.4	3.41519117647059	0.01	0.01595624949179174	0.015191176470589873	0.005956249491791741	0.021147425962381616
3.5	3.51514705882353	0.01	0.015943285115718773	0.015147058823529846	0.005943285115718773	0.02109034393924862
3.6	3.615328358208955	0.01	0.015604638537548487	0.015328358208954729	0.005604638537548487	0.020932996746503216
3.7	3.715298507462689	0.01	0.015562020764138422	0.015298507462688793	0.005562020764138422	0.020860528226827213
3.8	3.815484848484846	0.01	0.015200032891927943	0.015484848484846214	0.005200032891927943	0.020684881376774156
3.9	3.915630769230771	0.01	0.01494012727097797	0.01563076923077089	0.00494012727097797	0.020570896501748863
4.0	4.015553846153847	0.01	0.015001238198868035	0.01555384615384714	0.005001238198868035	0.020555084352715174
4.1	4.115749999999999	0.01	0.014613315268888039	0.01574999999999971	0.004613315268888038	0.020363315268887745
4.2	4.215656250000002	0.01	0.014649391960131274	0.015656250000001926	0.004649391960131274	0.0203056419601332
4.3	4.315841269841267	0.01	0.014323242167966745	0.015841269841267547	0.004323242167966744	0.02016451200923429
4.4	4.415698412698413	0.01	0.014443797528826807	0.015698412698412767	0.004443797528826806	0.020142210227239575
4.5	4.515903225806451	0.01	0.014086735845383998	0.01590322580645065	0.004086735845383998	0.01998996165183465
4.6	4.6157903225806445	0.01	0.014120431430202984	0.015790322580644833	0.004120431430202983	0.01991075401084782
4.7	4.71593442622951	0.01	0.013889944676797302	0.015934426229510024	0.0038899446767973016	0.019824370906307325
4.8	4.816033333333329	0.01	0.013664827751771478	0.016033333333329125	0.0036648277517714774	0.019698161085100602
4.9	4.9159500000000005	0.01	0.013690018301330029	0.01595000000000013	0.0036900183013300284	0.019640018301330157
5.0	5.0161864406779655	0.01	0.013204108739385203	0.016186440677965486	0.003204108739385203	0.01939054941735069
5.1	5.116101694915254	0.01	0.013211364434987834	0.01610169491525415	0.0032113644349878335	0.01931305935024198
5.2	5.216258620689656	0.01	0.012965699656969568	0.01625862068965578	0.0029656996569695677	0.019224320346625346
5.3	5.316456140350875	0.01	0.012564426250850937	0.016456140350875614	0.002564426250850937	0.019020566601726553
5.4	5.416315789473683	0.01	0.0126306563248396	0.016315789473682507	0.0026306563248396	0.01894644579852211
5.5	5.516464285714285	0.01	0.012364798250640052	0.016464285714285154	0.0023647982506400517	0.018829083964925206
5.6	5.61630357142857	0.01	0.012528589104530271	0.016303571428569974	0.002528589104530271	0.018832160533100245
5.7	5.716490909090909	0.01	0.012189284165265482	0.016490909090908445	0.0021892841652654815	0.018680193256173927
