omega	Omega_origin	r	r_origin	d(omega)	d(r)	d(omega-r)
0.0	0.013305882352941169	0.01	0.02150639785251551	0.013305882352941169	0.01150639785251551	0.02481228020545668
0.1	0.11346428571428566	0.01	0.0211507877091775	0.013464285714285651	0.011150787709177499	0.024615073423463148
0.2	0.2134642857142857	0.01	0.021135342969922574	0.013464285714285679	0.011135342969922574	0.02459962868420825
0.3	0.31345238095238087	0.01	0.02111713994118821	0.013452380952380882	0.01111713994118821	0.02456952089356909
0.4	0.4135542168674699	0.01	0.020898033007644205	0.013554216867469882	0.010898033007644204	0.024452249875114088
0.5	0.5135662650602411	0.01	0.020802788996466957	0.013566265060241056	0.010802788996466956	0.024369054056708014
0.6	0.6136829268292682	0.01	0.020538535727102656	0.013682926829268194	0.010538535727102656	0.02422146255637085
0.7	0.7137682926829271	0.01	0.020396206775784943	0.013768292682927119	0.010396206775784943	0.02416449945871206
0.8	0.8139506172839506	0.01	0.020059647267271906	0.013950617283950528	0.010059647267271906	0.024010264551222432
0.9	0.9139259259259258	0.01	0.020029145985135523	0.013925925925925786	0.010029145985135523	0.02395507191106131
1.0	1.0139259259259263	0.01	0.019996266496664288	0.013925925925926341	0.009996266496664288	0.02392219242259063
1.1	1.1140750000000001	0.01	0.019682463152315668	0.01407500000000006	0.009682463152315668	0.02375746315231573
1.2	1.2140625	0.01	0.019664120066588738	0.014062500000000089	0.009664120066588738	0.02372662006658883
1.3	1.3142025316455694	0.01	0.01936996553666613	0.014202531645569394	0.009369965536666131	0.023572497182235523
1.4	1.414177215189873	0.01	0.01934123859413914	0.014177215189873138	0.00934123859413914	0.02351845378401228
1.5	1.5143333333333333	0.01	0.01903569519191828	0.014333333333333309	0.009035695191918281	0.023369028525251592
1.6	1.6142820512820517	0.01	0.01907837168598773	0.014282051282051622	0.009078371685987728	0.02336042296803935
1.7	1.7144155844155846	0.01	0.018837372310755933	0.014415584415584659	0.008837372310755933	0.02325295672634059
1.8	1.814363636363636	0.01	0.018850947701319853	0.014363636363635912	0.008850947701319853	0.023214584064955766
1.9	1.914592105263158	0.01	0.018404056151192394	0.014592105263158128	0.008404056151192394	0.02299616141435052
2.0	2.0145921052631586	0.01	0.01835979974250194	0.014592105263158572	0.008359799742501941	0.022951905005660515
2.1	2.1147333333333327	0.01	0.018091907548738764	0.014733333333332599	0.008091907548738763	0.022825240882071364
2.2	2.2147600000000005	0.01	0.017974240485894313	0.014760000000000328	0.007974240485894313	0.02273424048589464
2.3	2.3148783783783795	0.01	0.017690068721002202	0.014878378378379686	0.007690068721002202	0.02256844709938189
2.4	2.41485135135135	0.01	0.01772711859092816	0.014851351351349962	0.00772711859092816	0.02257846994227812
2.5	2.514986301369865	0.01	0.01743142044202088	0.014986301369865007	0.007431420442020881	0.022417721811885886
2.6	2.614972602739724	0.01	0.017403608487032735	0.014972602739724117	0.007403608487032734	0.02237621122675685
2.7	2.714904109589041	0.01	0.017409723543133165	0.014904109589040981	0.007409723543133165	0.022313833132174145
2.8	2.815083333333334	0.01	0.017083850969934117	0.015083333333334004	0.007083850969934117	0.02216718430326812
2.9	2.914958333333333	0.01	0.017192214510103058	0.014958333333332963	0.007192214510103058	0.022150547843436022
3.0	3.015154929577466	0.01	0.01685638689616862	0.015154929577466003	0.006856386896168619	0.02201131647363462
3.1	3.1152999999999986	0.01	0.016512110035824933	0.015299999999998537	0.006512110035824933	0.021812110035823472
3.2	3.215257142857144	0.01	0.016564404439964164	0.015257142857143968	0.0065644044399641634	0.021821547297108133
3.3	3.3154637681159413	0.01	0.016171092199423844	0.015463768115941523	0.006171092199423843	0.021634860315365365
3.4	3.4154057971014495	0.01	0.01621422517807445	0.015405797101449625	0.00621422517807445	0.021620022279524073
3.5	3.5156176470588254	0.01	0.015786992590247975	0.015617647058825401	0.005786992590247975	0.021404639649073375
3.6	3.6155441176470564	0.01	0.015815849479895883	0.015544117647056321	0.005815849479895883	0.021359967126952206
3.7	3.7157014925373155	0.01	0.015516241697529827	0.015701492537315342	0.005516241697529827	0.02121773423484517
3.8	3.8156417910447757	0.01	0.015525345287183296	0.01564179104477592	0.0055253452871832955	0.021167136331959217
3.9	3.915787878787878	0.01	0.015234895882534781	0.015787878787878018	0.005234895882534781	0.0210227746704128
4.0	4.015712121212122	0.01	0.015263160619659388	0.015712121212121843	0.005263160619659387	0.020975281831781233
4.1	4.115846153846151	0.01	0.014986810413164369	0.015846153846151623	0.0049868104131643685	0.02083296425931599
4.2	4.215753846153848	0.01	0.015074524555906282	0.01575384615384756	0.0050745245559062815	0.020828370709753845
4.3	4.315921874999998	0.01	0.014757373969245995	0.01592187499999831	0.004757373969245995	0.020679248969244304
4.4	4.415796875000001	0.01	0.014804511991266494	0.015796875000000377	0.004804511991266493	0.02060138699126687
4.5	4.515968253968255	0.01	0.014501595726239476	0.015968253968255297	0.004501595726239475	0.020469849694494772
4.6	4.6161612903225775	0.01	0.014134654450345292	0.016161290322577848	0.004134654450345292	0.02029594477292314
4.7	4.716112903225809	0.01	0.014070275255533074	0.016112903225808495	0.004070275255533074	0.020183178481341567
4.8	4.816295081967213	0.01	0.01377876570277632	0.016295081967212965	0.0037787657027763197	0.020073847669989285
